pan_id,date,season,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm,sunshine_hours,water_depth_cm,brine_density_be,salt_thickness_mm,days_since_last_rain,precipitation_7d_forecast_mm,precipitation_probability_pct,next7d_rain_mm,harvest_readiness,climate_risk,harvest_ready_flag,yield_kg,action_recorded,area_m2,latitude,longitude
PAN-1,2021-05-27,summer,34.38,19.55,3.58,0.0,9.14,12.0,24.9,0.0,61,0.0,0.0,0.0,0.1043,0.0504,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-05-28,summer,30.99,28.45,14.03,0.0,11.26,12.0,25.26,0.0,62,0.93,10.5,0.0,0.1756,0.2747,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-05-29,summer,34.85,27.08,7.22,0.0,10.52,11.76,24.28,0.0,63,0.0,16.1,0.0,0.0342,0.1585,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-05-30,summer,35.91,41.02,0.85,0.0,10.45,12.0,23.99,0.0,64,0.0,7.0,0.0,0.0132,0.0583,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-05-31,summer,34.17,38.66,1.25,0.0,10.64,12.0,24.12,0.0,65,0.64,7.2,0.0,0.0,0.1481,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-01,summer,37.97,38.13,12.94,0.0,10.27,12.0,24.53,0.0,66,0.0,4.6,0.0,0.1075,0.1819,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-02,summer,32.8,31.77,3.37,0.0,12.35,12.0,24.71,0.0,67,0.11,0.0,0.0,0.0882,0.1262,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-03,summer,33.49,40.67,8.89,0.0,8.68,12.0,24.94,0.0,68,0.0,4.5,0.0,0.0816,0.1862,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-04,summer,32.38,41.11,11.88,0.0,9.35,12.0,25.2,0.0,69,0.0,8.1,0.0,0.0546,0.1085,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-05,summer,32.53,43.77,11.98,0.0,11.47,11.78,24.27,0.0,70,0.91,1.1,0.0,0.0,0.0732,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-06,summer,31.33,27.85,10.49,0.0,10.42,12.0,24.18,0.0,71,12.35,9.4,13.2,0.0584,0.157,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-07,summer,35.72,32.58,5.84,0.0,11.71,12.0,24.44,0.0,72,0.95,7.2,0.0,0.1242,0.076,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-08,summer,35.07,41.33,3.73,0.0,11.01,12.0,24.62,0.0,73,0.69,17.4,0.0,0.0466,0.1842,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-09,summer,31.0,43.32,6.03,0.0,11.74,12.0,24.79,0.0,74,9.28,11.8,8.93,0.1158,0.119,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-10,summer,34.71,47.95,14.52,0.0,9.34,12.0,25.1,0.0,75,0.43,14.2,0.0,0.0405,0.0753,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-11,summer,33.3,43.64,5.94,0.0,11.87,11.85,24.57,0.0,76,12.66,19.6,11.19,0.0305,0.1758,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-12,summer,30.29,38.96,7.21,0.0,12.9,12.0,24.51,0.0,77,0.0,1.8,0.0,0.0658,0.1261,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-13,summer,30.3,42.4,4.72,0.0,10.58,12.0,24.65,0.0,78,9.81,13.7,9.63,0.0902,0.1191,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-14,summer,35.64,40.44,5.32,0.0,10.37,12.0,24.86,0.0,79,0.0,10.8,0.0,0.0998,0.1912,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-15,summer,32.46,40.6,10.43,0.0,10.91,12.0,25.12,0.0,80,1.35,21.4,0.0,0.2053,0.1806,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-16,summer,32.99,47.74,7.62,0.0,12.8,11.84,24.52,0.0,81,0.55,0.0,0.0,0.0462,0.1092,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-17,summer,36.53,26.08,7.62,0.0,10.06,12.0,24.57,0.0,82,0.61,10.5,0.0,0.0828,0.0898,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-18,summer,33.41,48.38,7.78,0.0,11.06,12.0,24.77,0.0,83,0.0,6.5,0.0,0.1248,0.1418,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-19,summer,31.49,32.09,8.06,0.0,11.49,12.0,25.02,0.0,84,0.0,0.0,0.0,0.126,0.0994,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-20,summer,30.72,37.91,6.72,14.03,10.72,12.75,22.65,0.0,0,0.57,16.1,0.0,0.0,0.0621,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-21,summer,34.4,39.84,6.03,0.0,12.32,12.0,24.07,0.0,1,0.32,8.9,0.0,0.0,0.1211,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-22,summer,34.16,37.09,7.76,0.0,9.68,12.0,24.31,0.0,2,13.17,16.6,12.43,0.0335,0.2179,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-23,summer,31.77,39.35,7.6,0.0,11.04,12.0,24.52,0.0,3,0.0,6.2,0.0,0.0586,0.0854,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-24,summer,33.97,45.97,12.67,0.0,12.44,12.0,24.83,0.0,4,6.53,9.4,5.54,0.1259,0.1721,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-25,summer,32.44,31.05,2.79,0.0,8.43,12.0,24.98,0.0,5,0.26,8.9,0.0,0.0141,0.0985,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-26,summer,33.1,53.47,14.75,0.0,10.58,12.0,25.24,0.0,6,16.89,30.4,21.49,0.088,0.2605,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-27,summer,30.16,52.27,3.37,7.26,11.49,12.36,24.17,0.0,0,19.37,20.7,20.52,0.0013,0.2401,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-28,summer,30.33,53.52,9.97,0.0,10.81,12.0,24.96,0.0,1,0.54,9.9,0.0,0.0733,0.1489,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-29,summer,32.07,39.4,6.82,0.0,12.07,12.0,25.17,0.0,2,0.0,6.2,0.0,0.1606,0.0611,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-06-30,summer,32.57,34.42,8.6,0.0,9.6,11.81,24.39,0.0,3,0.93,1.8,0.0,0.0339,0.1386,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-01,monsoon,34.56,43.3,8.14,0.0,10.12,12.0,24.29,0.0,4,22.96,32.9,21.84,0.0096,0.3004,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-02,monsoon,33.43,56.25,3.96,0.0,11.8,12.0,24.42,0.0,5,0.31,0.0,0.0,0.0595,0.1004,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-03,monsoon,32.69,52.44,13.42,0.0,11.87,12.0,24.68,0.0,6,0.06,6.9,0.0,0.0417,0.1313,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-04,monsoon,32.47,48.99,12.82,3.26,11.95,12.0,24.85,0.0,0,3.85,7.6,2.77,0.0948,0.0847,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-05,monsoon,33.59,25.7,11.48,3.12,8.87,12.0,25.1,0.0,0,24.26,37.0,24.14,0.081,0.4001,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-06,monsoon,28.66,35.3,13.87,0.0,10.52,11.79,24.18,0.0,1,18.07,18.9,20.0,0.0129,0.2769,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-07,monsoon,31.67,46.74,12.68,0.0,7.63,12.0,24.04,0.0,2,60.97,53.4,58.2,0.0,0.5998,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-08,monsoon,31.69,57.5,17.97,0.0,10.57,12.0,24.3,0.0,3,17.68,24.5,19.45,0.0,0.1733,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-09,monsoon,29.57,45.57,15.0,0.0,8.97,12.0,24.54,0.0,4,6.32,15.1,7.22,0.1129,0.1241,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-10,monsoon,30.57,44.18,15.93,12.53,10.02,12.28,23.99,0.0,0,27.75,38.0,28.54,0.0,0.2709,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-11,monsoon,31.31,44.73,19.24,0.0,9.03,12.0,24.8,0.0,1,62.66,62.4,71.64,0.1301,0.5293,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-12,monsoon,31.89,55.88,23.41,0.0,10.27,12.0,25.13,0.0,2,62.56,58.1,58.83,0.1268,0.4931,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-13,monsoon,31.66,61.56,15.4,0.0,11.29,11.83,24.51,0.0,3,16.01,35.1,14.9,0.0402,0.23,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-14,monsoon,29.87,63.72,20.47,3.64,9.98,12.0,24.32,0.0,0,15.23,24.4,17.8,0.0,0.2723,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-15,monsoon,27.61,52.3,21.48,4.92,10.71,12.0,24.44,0.0,0,57.39,64.7,71.51,0.0,0.5135,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-16,monsoon,30.67,62.75,24.02,0.0,9.97,12.0,24.7,0.0,1,16.98,23.0,16.55,0.0119,0.2283,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-17,monsoon,31.28,64.18,23.47,18.02,8.62,12.97,22.86,0.0,0,79.51,56.9,64.18,0.0228,0.5677,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-18,monsoon,31.62,58.12,28.85,7.23,9.42,12.48,23.76,0.0,0,30.65,36.2,33.33,0.0,0.2615,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-19,monsoon,32.36,54.68,24.46,13.9,10.42,12.63,23.48,0.0,0,42.81,32.6,34.23,0.0,0.275,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-20,monsoon,28.79,55.5,25.54,0.0,11.62,12.0,24.84,0.0,1,26.68,21.0,26.25,0.0962,0.3827,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-21,monsoon,30.19,59.22,18.82,5.98,8.07,12.0,24.88,0.0,0,7.16,15.5,7.06,0.1475,0.2033,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-22,monsoon,30.2,60.91,26.95,5.26,10.11,12.0,25.02,0.0,0,20.31,26.2,21.85,0.0917,0.2083,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-23,monsoon,31.61,60.94,17.51,2.61,9.41,11.84,24.27,0.0,0,43.42,37.2,39.61,0.0,0.4047,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-24,monsoon,29.54,55.62,29.51,10.28,10.14,12.0,24.04,0.0,0,34.29,40.9,33.98,0.0211,0.3324,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-25,monsoon,28.91,72.23,33.06,1.51,8.61,12.0,24.21,0.0,0,13.73,33.7,14.81,0.0516,0.2187,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-26,monsoon,27.68,73.57,23.57,3.52,8.89,12.0,24.26,0.0,0,10.92,18.9,12.03,0.0573,0.2462,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-27,monsoon,31.22,67.95,33.66,2.59,8.85,12.0,24.48,0.0,0,44.78,49.8,39.45,0.0436,0.3996,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-28,monsoon,29.31,60.59,29.38,3.78,11.88,12.0,24.69,0.0,0,23.1,22.2,23.71,0.1275,0.3099,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-29,monsoon,27.25,60.35,26.84,1.2,10.31,12.0,24.91,0.0,0,36.11,40.8,34.29,0.1574,0.2928,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-30,monsoon,29.42,67.57,30.76,0.0,10.51,12.0,25.18,0.0,1,108.1,96.5,101.95,0.1571,0.6034,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-07-31,monsoon,30.64,53.69,29.3,2.65,10.58,11.69,23.59,0.0,0,23.42,30.6,22.49,0.0064,0.2747,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-01,monsoon,29.64,64.98,33.59,16.56,7.97,12.37,22.29,0.0,0,81.76,66.7,69.32,0.0066,0.5975,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-02,monsoon,27.83,62.78,34.51,1.45,7.26,12.0,23.1,0.0,0,27.25,29.1,31.34,0.0,0.1804,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-03,monsoon,28.19,69.21,36.11,2.94,10.94,12.0,23.29,0.0,0,101.75,76.4,80.36,0.0438,0.6094,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-04,monsoon,28.04,73.46,30.24,13.63,9.77,12.7,22.0,0.0,0,32.23,38.8,28.25,0.0,0.344,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-05,monsoon,28.49,74.32,34.09,0.0,6.01,12.07,23.14,0.0,1,105.12,82.3,88.59,0.0012,0.6283,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-06,monsoon,30.34,82.74,38.49,2.37,8.54,12.0,23.35,0.0,0,77.64,60.2,60.16,0.0137,0.5582,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-07,monsoon,29.04,80.32,32.65,0.0,9.45,12.0,23.51,0.0,1,30.55,27.4,32.16,0.0,0.397,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-08,monsoon,25.62,73.65,43.16,0.0,8.66,12.0,23.73,0.0,2,38.79,56.2,60.91,0.0,0.5749,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-09,monsoon,27.2,72.21,34.69,4.22,8.48,12.0,23.81,0.0,0,54.83,57.3,60.72,0.0461,0.5412,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-10,monsoon,29.93,78.93,36.7,0.0,8.68,12.0,24.0,0.0,1,16.2,5.3,15.46,0.0,0.2295,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-11,monsoon,27.13,73.17,30.91,9.66,9.07,12.34,23.34,0.0,0,30.93,27.0,36.22,0.0,0.3654,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-12,monsoon,25.75,78.21,29.6,1.6,7.58,12.07,23.86,0.0,0,34.72,24.8,29.34,0.0106,0.324,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-13,monsoon,26.01,82.83,33.6,0.0,6.82,12.0,24.09,0.0,1,51.15,67.4,50.41,0.0477,0.3938,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-14,monsoon,28.16,72.81,37.56,0.0,7.69,12.0,24.31,0.0,2,66.84,60.7,54.83,0.0915,0.5424,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-15,monsoon,28.4,81.03,38.04,2.82,8.7,12.0,24.39,0.0,0,61.0,67.3,73.37,0.0055,0.6392,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-16,monsoon,28.48,70.02,34.76,0.0,7.83,12.0,24.62,0.0,1,55.16,55.3,57.28,0.1101,0.5936,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-17,monsoon,29.73,78.45,35.79,7.35,9.1,12.07,24.48,0.0,0,130.67,98.0,119.32,0.074,0.5661,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-18,monsoon,27.62,68.9,29.5,1.68,9.19,12.0,24.76,0.0,0,33.08,26.3,32.27,0.1216,0.3334,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-19,monsoon,31.59,77.28,37.28,21.68,10.4,13.32,22.3,0.0,0,28.67,34.7,29.71,0.0,0.3018,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-20,monsoon,26.22,91.78,44.01,0.0,10.85,13.06,22.75,0.0,1,39.88,39.9,38.67,0.0968,0.3401,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-21,monsoon,26.3,77.53,31.99,0.0,8.19,12.56,23.65,0.0,2,24.75,40.3,31.47,0.0608,0.2478,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-22,monsoon,26.89,77.9,34.74,1.27,8.82,12.13,24.49,0.0,0,64.11,61.8,64.55,0.0811,0.6006,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-23,monsoon,26.89,71.95,36.09,0.0,11.0,12.0,24.95,0.0,1,27.91,35.0,27.8,0.0713,0.3059,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-24,monsoon,29.01,95.59,40.62,9.62,7.92,12.82,23.35,0.0,0,41.25,44.4,41.21,0.0,0.369,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-25,monsoon,28.03,69.55,35.3,1.84,7.55,12.21,24.52,0.0,0,51.36,65.1,68.13,0.049,0.5295,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-26,monsoon,24.98,78.44,39.09,0.0,7.95,12.0,25.04,0.0,1,17.76,30.5,23.8,0.1009,0.1614,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-27,monsoon,25.59,94.34,32.26,17.07,6.68,13.59,22.27,0.0,0,45.3,40.4,47.84,0.0,0.3893,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-28,monsoon,23.86,83.62,32.78,0.0,9.28,13.26,22.83,0.0,1,24.87,28.3,24.54,0.0,0.2614,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-29,monsoon,24.81,80.24,39.08,0.0,7.88,12.79,23.67,0.0,2,60.27,55.4,56.0,0.0,0.4619,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-30,monsoon,24.55,83.62,44.77,5.84,9.9,12.91,23.46,0.0,0,36.14,34.7,32.93,0.0217,0.3092,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-08-31,monsoon,27.17,70.37,40.11,0.0,10.12,12.01,25.22,0.0,1,16.18,19.7,15.7,0.1622,0.2471,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-01,monsoon,26.26,73.11,32.32,0.0,11.08,11.84,24.72,0.0,2,13.19,16.8,12.89,0.1135,0.1603,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-02,monsoon,29.18,69.65,39.81,0.0,9.88,12.0,24.74,0.0,3,45.83,51.7,53.12,0.1465,0.4576,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-03,monsoon,26.37,81.61,37.72,12.13,8.02,12.74,23.3,0.0,0,35.62,53.0,43.86,0.0561,0.3457,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-04,monsoon,24.94,74.99,31.62,18.46,9.75,14.05,21.13,0.0,0,74.19,63.1,54.42,0.0536,0.3974,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-05,monsoon,25.47,75.51,26.39,18.64,8.56,15.47,19.19,0.0,0,49.08,58.9,59.86,0.0757,0.5294,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-06,monsoon,25.86,73.05,27.33,18.04,8.62,16.75,17.72,0.0,0,17.63,9.9,18.67,0.0,0.2279,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-07,monsoon,26.4,71.85,28.13,5.46,10.32,16.69,17.79,0.0,0,31.94,32.4,31.19,0.0619,0.2452,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-08,monsoon,25.31,71.04,28.68,4.36,11.15,16.51,17.98,0.0,0,29.7,32.3,26.7,0.0958,0.1373,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-09,monsoon,23.66,78.78,38.62,0.0,11.01,15.99,18.57,0.0,1,38.49,38.1,47.03,0.0,0.404,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-10,monsoon,22.15,84.53,31.11,15.31,9.84,17.24,17.22,0.0,0,24.24,28.2,22.93,0.0199,0.1344,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-11,monsoon,28.2,85.09,27.26,0.0,10.83,16.88,17.58,0.0,1,56.92,53.4,64.34,0.0,0.4631,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-12,monsoon,24.27,78.96,31.93,0.0,11.99,16.41,18.09,0.0,2,85.38,73.9,73.83,0.0,0.5211,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-13,monsoon,23.84,80.71,26.35,0.0,7.96,16.1,18.44,0.0,3,43.73,37.8,44.24,0.0,0.3286,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-14,monsoon,28.22,80.84,30.66,0.0,7.43,15.65,18.97,0.0,4,48.63,40.6,36.97,0.0,0.3132,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-15,monsoon,23.38,87.15,28.04,20.95,9.12,17.52,16.94,0.0,0,4.22,17.3,4.57,0.0163,0.0,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-16,monsoon,25.09,80.14,26.62,0.0,11.57,17.12,17.33,0.0,1,29.41,25.0,26.42,0.049,0.238,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-17,monsoon,24.25,80.83,24.35,0.0,10.05,16.8,17.66,0.0,2,21.55,34.7,26.81,0.0115,0.2211,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-18,monsoon,25.12,75.1,21.37,3.93,8.64,16.82,17.64,0.0,0,4.46,9.3,4.39,0.0176,0.1319,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-19,monsoon,27.39,72.25,27.41,0.0,11.1,16.18,18.34,0.0,1,21.37,23.6,21.83,0.0,0.1504,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-20,monsoon,24.01,84.99,16.2,0.0,11.64,15.99,18.56,0.0,2,26.63,42.0,26.98,0.0,0.2243,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-21,monsoon,24.17,78.8,17.64,0.0,8.38,15.73,18.87,0.0,3,24.32,34.4,26.28,0.0076,0.2146,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-22,monsoon,27.54,73.19,25.67,0.0,8.99,15.18,19.55,0.0,4,30.68,36.3,29.58,0.0292,0.2709,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-23,monsoon,26.98,82.91,30.64,0.0,8.04,14.8,20.05,0.0,5,45.65,33.4,44.66,0.0,0.2972,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-24,monsoon,25.77,81.11,17.92,0.0,11.07,14.52,20.44,0.0,6,22.98,31.3,20.81,0.0,0.2391,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-25,monsoon,25.16,70.22,23.39,0.0,10.2,14.01,21.19,0.0,7,0.59,12.0,0.0,0.0,0.1354,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-26,monsoon,25.58,84.26,23.29,0.0,10.75,13.73,21.63,0.0,8,11.3,17.7,14.35,0.0512,0.176,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-27,monsoon,21.36,90.63,11.64,1.88,11.11,13.84,21.46,0.0,0,5.46,17.2,5.34,0.0,0.0239,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-28,monsoon,21.99,77.35,8.79,10.34,9.64,14.72,20.18,0.0,0,25.03,40.5,30.97,0.0,0.2824,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-29,monsoon,25.53,73.16,13.77,0.0,10.0,14.4,20.62,0.0,1,0.0,10.7,0.0,0.0,0.0158,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-09-30,monsoon,24.74,76.64,12.08,0.0,10.34,14.16,20.97,0.0,2,16.6,17.4,15.64,0.0013,0.1377,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-10-01,other,23.47,78.59,15.32,0.0,9.34,13.93,21.32,0.0,3,0.0,9.5,0.0,0.0639,0.0,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-10-02,other,25.24,53.88,17.96,0.0,13.0,13.21,22.48,0.0,4,0.76,6.1,0.0,0.0109,0.1318,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-10-03,other,22.61,62.08,5.67,0.0,11.22,12.98,22.88,0.0,5,0.0,17.4,0.0,0.0356,0.1644,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-10-04,other,23.59,68.9,5.64,0.0,10.58,12.79,23.23,0.0,6,0.0,4.8,0.0,0.0,0.129,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-10-05,other,22.63,62.32,14.36,0.0,12.08,12.38,24.0,0.0,7,9.25,17.7,10.41,0.0,0.1805,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-10-06,other,26.13,68.82,4.03,0.0,10.72,12.18,24.39,0.0,8,0.0,2.6,0.0,0.0926,0.0021,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-10-07,other,25.86,72.16,5.01,26.8,10.63,14.67,20.25,0.0,0,0.49,11.3,0.0,0.0,0.1219,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-10-08,other,20.77,80.4,9.28,0.0,12.91,14.52,20.45,0.0,1,25.26,32.1,19.75,0.0,0.2249,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-10-09,other,24.65,82.33,4.13,3.04,11.51,14.72,20.17,0.0,0,0.0,11.9,0.0,0.0112,0.0927,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-10-10,other,24.0,62.95,6.0,0.0,10.78,14.47,20.51,0.0,1,1.96,22.8,2.33,0.0,0.0,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-10-11,other,26.46,72.41,9.37,0.0,11.69,14.19,20.92,0.0,2,0.0,2.1,0.0,0.0,0.1299,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-10-12,other,23.14,57.44,9.54,0.0,10.46,13.84,21.44,0.0,3,0.74,16.1,2.22,0.0223,0.0874,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-10-13,other,24.79,75.31,8.78,0.0,10.5,13.63,21.77,0.0,4,0.0,5.4,0.0,0.0284,0.0837,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-10-14,other,21.66,75.9,5.87,9.92,10.13,14.49,20.48,0.0,0,0.11,9.6,0.0,0.0201,0.0151,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-10-15,other,20.45,76.14,10.75,0.0,11.49,14.31,20.74,0.0,1,0.0,12.8,0.0,0.0091,0.0863,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-10-16,other,23.14,71.13,7.03,0.0,11.39,14.11,21.04,0.0,2,0.0,6.6,0.0,0.0,0.128,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-10-17,other,23.7,62.24,3.93,0.0,12.12,13.9,21.36,0.0,3,0.0,13.7,0.0,0.0,0.0,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-10-18,other,20.23,62.45,5.38,0.0,11.58,13.71,21.66,0.0,4,0.0,13.3,0.0,0.0146,0.0677,0,0.0,,2400.0,8.7642,78.1348
PAN-1,2021-10-19,other,25.12,67.4,5.53,0.0,13.0,13.47,22.05,0.0,5,0.0,11.9,0.0,0.0,0.041,0,0.0,,2400.0,8.7642,78.1348
